Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador
511,3.07,80.4,0.0,1025.0,3.16,3.96,4.63,3.44,13.1,6.5,1023.0,19.0,36.0
512,2.38,83.5,0.0,1072.0,4.98,4.24,4.87,3.15,8.4,7.6,1025.0,19.0,38.0
513,2.84,92.0,0.0,1053.0,4.17,4.06,3.92,3.18,15.4,12.6,1027.0,19.0,40.0
514,2.69,88.3,0.0,865.0,4.5,4.06,4.07,4.71,11.9,10.0,1029.0,19.0,42.0
515,2.71,91.8,0.0,976.0,4.96,3.21,4.62,3.79,6.9,8.8,1031.0,19.0,44.0
516,2.49,90.6,0.0,985.0,3.09,3.45,3.92,3.15,14.6,4.9,1033.0,19.0,46.0
517,2.9,99.4,0.0,947.0,4.85,3.63,3.23,3.52,14.1,8.9,1035.0,19.0,48.0
518,2.88,89.1,0.0,1084.0,3.63,3.32,4.39,3.66,16.8,4.7,1037.0,19.0,50.0
519,3.02,84.5,0.0,1018.0,3.13,4.91,4.55,4.77,3.5,13.0,1039.0,20.0,0.0
520,2.26,80.5,0.0,854.0,4.46,3.8,3.0,4.9,11.2,17.9,1041.0,20.0,2.0
521,2.44,75.5,0.0,908.0,3.14,3.54,3.13,4.98,17.7,12.6,1043.0,20.0,4.0
522,2.92,70.1,0.0,966.0,3.12,3.01,4.1,4.24,15.6,5.0,1045.0,20.0,6.0
523,2.0,93.9,0.0,944.0,3.98,4.93,4.24,3.1,13.5,13.0,1047.0,20.0,8.0
524,2.75,85.0,0.0,825.0,3.5,3.8,4.52,4.59,11.3,10.9,1049.0,20.0,10.0
525,2.02,92.7,0.0,860.0,4.09,3.48,3.31,4.0,12.8,13.5,1051.0,20.0,12.0
526,2.56,84.5,0.0,934.0,4.18,3.0,4.4,3.34,17.1,3.9,1053.0,20.0,14.0
527,2.85,75.6,0.0,989.0,3.53,4.48,3.23,4.98,17.5,17.1,1055.0,20.0,16.0
528,2.87,72.5,0.0,880.0,3.93,4.87,3.32,3.61,4.0,6.9,1057.0,20.0,18.0
529,2.85,75.0,0.0,1012.0,3.83,3.46,4.48,4.98,17.9,13.7,1059.0,20.0,20.0
530,2.99,87.3,0.0,848.0,3.6,4.85,4.55,3.55,7.5,5.0,1061.0,20.0,22.0
531,3.26,90.3,0.0,882.0,4.52,3.44,3.2,4.02,8.5,12.6,1063.0,20.0,24.0
532,3.07,70.3,0.0,1070.0,3.47,4.91,3.87,4.87,14.2,5.0,1065.0,20.0,26.0
533,3.47,77.5,0.0,1001.0,3.51,4.33,3.64,3.52,17.9,6.5,1067.0,20.0,28.0
534,2.5,72.9,0.0,915.0,3.89,4.09,3.19,3.07,9.7,5.2,1069.0,20.0,30.0
535,2.37,85.9,0.0,1047.0,4.6,3.86,4.18,4.32,12.4,9.2,1071.0,20.0,32.0
536,3.14,75.8,0.0,963.0,4.0,4.87,3.96,3.14,13.0,17.1,1073.0,20.0,34.0
537,2.56,75.8,0.0,815.0,4.63,4.5,4.71,3.39,14.1,8.3,1075.0,20.0,36.0
538,2.95,78.1,0.0,848.0,4.58,3.69,3.5,4.37,17.3,8.5,1077.0,20.0,38.0
539,3.06,95.7,0.0,1094.0,3.77,4.97,4.25,3.98,16.6,8.2,1079.0,20.0,40.0
540,2.51,75.3,0.0,928.0,4.65,4.07,3.48,3.33,11.5,17.6,1081.0,20.0,42.0
541,2.99,70.5,0.0,1033.0,4.45,4.46,4.23,3.43,3.2,5.9,1083.0,20.0,44.0
542,2.83,81.4,0.0,937.0,4.06,4.42,3.51,4.95,13.8,7.5,1085.0,20.0,46.0
543,2.22,89.4,0.0,894.0,4.73,4.93,4.12,3.36,9.1,16.5,1087.0,20.0,48.0
544,3.48,94.8,0.0,817.0,4.52,3.14,4.02,4.89,4.5,7.6,1089.0,20.0,50.0
545,3.04,94.8,0.0,884.0,3.35,3.3,3.96,3.14,11.9,12.0,1091.0,21.0,0.0
546,2.68,94.0,0.0,1034.0,3.39,3.18,3.72,4.39,15.1,10.5,1093.0,21.0,2.0
547,3.38,91.4,0.0,803.0,4.15,4.22,3.27,4.47,7.1,4.6,1095.0,21.0,4.0
548,2.41,81.6,0.0,1029.0,3.47,3.33,3.56,3.82,16.2,5.8,1097.0,21.0,6.0
549,3.27,99.6,0.0,1012.0,3.69,4.13,4.92,3.44,15.6,14.5,1099.0,21.0,8.0
550,2.47,78.8,0.0,1031.0,4.6,4.69,3.32,4.11,3.3,7.9,1101.0,21.0,10.0
551,2.64,88.5,0.0,1070.0,3.83,3.27,4.33,3.41,6.2,9.0,1103.0,21.0,12.0
552,3.49,79.3,0.0,1077.0,3.68,3.41,3.92,3.13,14.6,13.0,1105.0,21.0,14.0
553,2.78,95.5,0.0,960.0,3.14,4.78,3.3,4.61,3.6,4.2,1107.0,21.0,16.0
554,2.88,84.1,0.0,1089.0,4.05,3.24,3.31,3.21,11.1,10.3,1109.0,21.0,18.0
555,3.15,70.6,0.0,868.0,3.37,4.09,4.39,3.66,12.3,14.6,1111.0,21.0,20.0
556,2.83,94.7,0.0,1078.0,3.07,4.62,3.77,4.07,8.6,9.8,1113.0,21.0,22.0
557,3.46,94.9,0.0,876.0,3.89,3.73,3.34,4.64,7.2,4.4,1115.0,21.0,24.0
558,2.42,98.6,0.0,816.0,4.97,3.88,3.97,3.73,3.7,4.1,1117.0,21.0,26.0
559,2.2,89.1,0.0,915.0,3.22,3.19,3.29,4.9,17.5,14.9,1119.0,21.0,28.0
560,3.12,93.1,0.0,983.0,4.34,4.01,3.69,3.04,7.8,5.0,1121.0,21.0,30.0
561,3.4,78.7,0.0,881.0,3.76,4.99,3.91,3.53,7.9,15.3,1123.0,21.0,32.0
562,3.2,93.7,0.0,947.0,3.04,4.18,4.64,4.97,10.9,6.1,1125.0,21.0,34.0
563,2.93,82.6,0.0,915.0,3.75,4.39,4.91,3.14,13.6,15.3,1127.0,21.0,36.0
564,2.98,74.5,0.0,963.0,3.73,4.66,4.12,4.02,3.0,12.8,1129.0,21.0,38.0
565,2.73,70.8,0.0,1036.0,3.32,3.37,3.9,3.31,8.3,15.2,1131.0,21.0,40.0
566,2.76,96.2,0.0,803.0,3.91,3.54,4.98,4.89,7.2,5.3,1133.0,21.0,42.0
567,2.19,91.4,0.0,1057.0,4.42,4.06,3.15,3.4,8.0,7.9,1135.0,21.0,44.0
568,3.05,93.5,0.0,1066.0,4.65,3.4,3.42,4.56,4.6,7.5,1137.0,21.0,46.0
569,3.4,72.2,0.0,907.0,3.03,3.33,3.25,3.55,6.3,17.8,1139.0,21.0,48.0
570,2.9,79.5,0.0,804.0,4.32,4.44,4.1,4.4,11.5,4.5,1141.0,21.0,50.0
571,2.69,83.5,0.0,826.0,3.76,4.09,3.45,3.1,14.6,9.4,1143.0,22.0,0.0
572,2.74,97.7,0.0,887.0,3.32,4.41,4.68,4.6,9.3,12.3,1145.0,22.0,2.0
573,3.13,88.5,0.0,1090.0,4.74,3.25,3.85,3.87,4.6,11.2,1147.0,22.0,4.0
574,3.01,92.1,0.0,1040.0,3.56,4.59,4.92,3.38,11.2,9.5,1149.0,22.0,6.0
575,2.47,77.7,0.0,829.0,4.95,4.35,3.01,3.35,16.9,14.6,1151.0,22.0,8.0
576,3.19,85.4,0.0,876.0,4.97,3.85,3.17,4.4,9.6,5.8,1153.0,22.0,10.0
577,3.04,91.9,0.0,1025.0,3.53,4.57,3.82,3.8,4.8,6.0,1155.0,22.0,12.0
578,2.51,70.8,0.0,867.0,3.81,4.86,4.52,3.27,8.3,15.1,1157.0,22.0,14.0
579,2.63,76.8,0.0,895.0,3.34,3.87,3.37,4.22,14.6,4.1,1159.0,22.0,16.0
580,3.23,90.9,0.0,1029.0,3.57,3.61,4.07,3.08,4.1,13.0,1161.0,22.0,18.0
581,2.39,75.4,0.0,1049.0,4.11,3.65,3.4,4.72,11.1,4.8,1163.0,22.0,20.0
582,2.79,71.2,0.0,920.0,3.78,4.19,3.65,4.93,8.6,8.6,1165.0,22.0,22.0
583,3.22,92.0,0.0,1037.0,4.07,4.85,3.18,3.11,5.4,11.0,1167.0,22.0,24.0
584,2.66,86.3,0.0,933.0,4.19,3.23,4.62,3.94,17.7,12.0,1169.0,22.0,26.0
585,2.82,82.4,0.0,841.0,3.01,4.56,4.99,3.72,11.2,7.1,1171.0,22.0,28.0
586,2.07,84.9,0.0,987.0,4.53,4.05,4.53,3.61,17.9,13.2,1173.0,22.0,30.0
587,2.28,97.4,0.0,964.0,3.07,4.99,4.8,4.56,14.4,15.9,1175.0,22.0,32.0
588,2.49,94.6,0.0,1085.0,4.24,4.77,3.24,3.8,5.5,5.9,1177.0,22.0,34.0
589,3.36,82.1,0.0,908.0,4.99,3.93,3.05,3.29,16.4,7.7,1179.0,22.0,36.0
590,2.64,80.3,0.0,889.0,3.82,3.96,3.12,3.95,10.8,5.9,1181.0,22.0,38.0
591,2.87,70.2,0.0,1075.0,4.28,4.21,3.72,4.86,7.9,11.3,1183.0,22.0,40.0
592,3.03,96.6,0.0,1029.0,4.81,3.84,4.11,3.35,4.2,11.5,1185.0,22.0,42.0
593,2.02,76.8,0.0,833.0,4.48,4.7,4.81,3.79,12.2,10.9,1187.0,22.0,44.0
594,3.34,89.4,0.0,1050.0,3.29,4.42,3.69,4.3,7.5,8.3,1189.0,22.0,46.0
595,2.67,96.0,0.0,1048.0,3.82,3.66,4.09,4.24,6.5,7.1,1191.0,22.0,48.0
596,2.22,90.0,0.0,921.0,3.61,4.36,3.57,4.56,7.9,17.0,1193.0,22.0,50.0
597,2.05,83.9,0.0,1058.0,4.06,3.96,3.1,3.84,7.6,17.1,1195.0,23.0,0.0
598,2.26,76.7,0.0,988.0,3.58,3.98,4.43,3.5,15.5,12.9,1197.0,23.0,2.0
599,3.04,88.4,0.0,1065.0,3.5,3.15,4.74,3.84,11.1,16.4,1199.0,23.0,4.0
600,3.22,89.2,0.0,1008.0,4.34,4.15,4.6,4.53,17.1,6.9,1201.0,23.0,6.0
601,2.72,70.6,0.0,953.0,4.54,4.57,4.43,4.04,7.2,8.8,1203.0,23.0,8.0
602,3.34,86.3,0.0,826.0,3.18,4.36,4.99,3.38,12.2,13.1,1205.0,23.0,10.0
603,2.57,84.8,0.0,1049.0,3.76,3.33,4.69,4.69,5.9,17.2,1207.0,23.0,12.0
604,3.03,95.6,0.0,1048.0,3.22,4.37,4.31,3.78,11.1,4.2,1209.0,23.0,14.0
605,3.47,88.3,0.0,1058.0,4.99,3.28,3.2,4.97,7.3,10.5,1211.0,23.0,16.0
606,2.1,96.7,0.0,1041.0,3.84,4.61,3.08,4.3,16.2,17.2,1213.0,23.0,18.0
607,2.11,73.2,0.0,1004.0,3.65,4.05,3.83,3.27,4.8,3.1,1215.0,23.0,20.0
608,3.36,77.8,0.0,993.0,3.99,3.81,3.76,4.91,12.6,14.7,1217.0,23.0,22.0
609,2.83,91.1,0.0,1085.0,3.69,3.11,4.09,3.21,3.0,5.3,1219.0,23.0,24.0
610,2.67,99.9,0.0,940.0,4.3,3.74,3.35,3.31,12.4,6.0,1221.0,23.0,26.0
611,3.46,92.7,0.0,1012.0,3.19,3.65,4.09,3.2,3.0,10.0,1223.0,23.0,28.0
612,2.77,86.0,0.0,921.0,3.77,3.19,4.06,3.31,7.1,4.2,1225.0,23.0,30.0
613,3.31,87.6,0.0,959.0,4.13,3.52,3.7,3.88,16.7,17.0,1227.0,23.0,32.0
614,2.92,86.6,0.0,999.0,4.26,4.53,3.59,4.49,14.6,8.9,1229.0,23.0,34.0
615,3.26,91.0,0.0,816.0,3.8,3.67,4.85,4.5,16.7,7.5,1231.0,23.0,36.0
616,2.34,71.7,0.0,852.0,3.78,4.89,4.98,4.79,7.9,6.9,1233.0,23.0,38.0
617,2.03,95.7,0.0,920.0,4.79,3.01,3.84,3.18,17.9,8.2,1235.0,23.0,40.0
618,2.18,97.4,0.0,882.0,3.08,3.05,4.66,3.62,15.6,10.7,1237.0,23.0,42.0
619,2.92,80.1,0.0,883.0,3.15,4.5,3.16,4.36,8.0,8.2,1239.0,23.0,44.0
620,2.4,97.0,0.0,1085.0,3.18,4.81,4.98,4.57,15.1,6.6,1241.0,23.0,46.0
621,2.2,78.0,0.0,1086.0,4.1,4.11,3.22,3.77,4.0,10.9,1243.0,23.0,48.0
622,3.1,89.5,0.0,818.0,4.63,3.18,3.9,3.64,17.9,15.5,1245.0,23.0,50.0
623,2.38,81.8,0.0,934.0,3.41,4.19,3.41,4.9,9.1,15.2,1247.0,24.0,0.0
624,2.1,78.2,0.0,828.0,3.66,3.4,3.98,3.46,14.5,14.5,1249.0,24.0,2.0
625,3.39,95.3,0.0,1056.0,3.64,4.43,3.52,3.77,8.7,17.2,1251.0,24.0,4.0
626,2.11,90.4,0.0,1017.0,3.61,3.29,3.41,4.61,5.8,11.8,1253.0,24.0,6.0
627,2.07,83.9,0.0,867.0,3.11,4.62,3.37,4.2,4.3,12.7,1255.0,24.0,8.0
628,2.18,93.7,0.0,1085.0,3.71,3.92,4.19,4.64,15.2,11.0,1257.0,24.0,10.0
629,2.97,84.8,0.0,895.0,4.04,3.27,4.22,4.12,15.8,13.2,1259.0,24.0,12.0
630,2.04,81.6,0.0,1086.0,4.14,4.39,4.59,4.53,10.0,6.2,1261.0,24.0,14.0
631,2.01,81.0,0.0,1096.0,4.18,4.36,3.17,3.03,14.5,17.6,1263.0,24.0,16.0
632,2.18,74.8,0.0,820.0,4.0,3.1,3.38,4.04,16.4,6.2,1265.0,24.0,18.0
633,2.79,90.1,0.0,877.0,3.6,4.47,4.02,3.34,9.7,5.5,1267.0,24.0,20.0
634,2.44,72.5,0.0,1087.0,3.47,3.43,4.08,4.06,13.1,8.7,1269.0,24.0,22.0
635,2.19,97.2,0.0,1049.0,3.06,4.47,4.32,3.69,4.2,15.4,1271.0,24.0,24.0
636,2.91,75.2,0.0,1011.0,4.83,3.07,3.02,4.23,15.9,10.1,1273.0,24.0,26.0
637,2.7,74.8,0.0,1084.0,4.63,4.29,3.07,3.26,7.5,12.3,1275.0,24.0,28.0
638,3.22,85.5,0.0,971.0,3.97,4.77,3.0,4.76,6.0,17.8,1277.0,24.0,30.0
639,2.15,88.8,0.0,806.0,4.4,3.45,4.08,3.94,8.3,5.9,1279.0,24.0,32.0
640,2.04,96.5,0.0,1024.0,4.94,4.27,4.36,4.3,4.9,5.8,1281.0,24.0,34.0
641,3.15,78.0,0.0,1036.0,4.02,4.62,4.86,4.64,9.4,5.7,1283.0,24.0,36.0
642,2.31,96.5,0.0,823.0,3.39,3.53,4.93,3.74,5.6,3.2,1285.0,24.0,38.0
643,2.8,80.1,0.0,852.0,3.85,3.3,3.3,3.76,15.1,16.3,1287.0,24.0,40.0
644,3.16,81.7,0.0,921.0,4.34,3.56,3.89,4.84,17.4,3.3,1289.0,24.0,42.0
645,3.21,74.9,0.0,828.0,4.51,4.8,4.23,3.09,3.3,16.5,1291.0,24.0,44.0
646,2.86,86.4,0.0,965.0,3.01,3.21,3.37,4.7,11.7,6.9,1293.0,24.0,46.0
647,3.4,81.4,0.0,853.0,3.14,4.35,4.26,4.26,4.8,3.2,1295.0,24.0,48.0
648,2.75,70.5,0.0,881.0,4.25,3.04,4.62,3.49,13.4,6.1,1297.0,24.0,50.0
649,2.39,83.5,0.0,1085.0,4.2,4.42,3.32,4.67,12.0,11.6,1299.0,25.0,0.0
650,3.19,95.8,0.0,845.0,3.58,4.11,3.09,4.6,5.2,15.9,1301.0,25.0,2.0
651,3.29,94.3,0.0,808.0,3.28,4.18,4.16,3.8,7.3,15.6,1303.0,25.0,4.0
652,3.39,71.7,0.0,979.0,4.06,3.68,4.77,4.87,17.4,10.3,1305.0,25.0,6.0
653,3.18,75.0,0.0,1054.0,4.3,4.06,4.88,4.56,11.4,17.8,1307.0,25.0,8.0
654,2.41,94.4,0.0,927.0,3.18,4.07,3.4,4.83,15.7,3.0,1309.0,25.0,10.0
655,3.43,78.4,0.0,840.0,4.16,3.33,4.23,4.74,16.3,13.7,1311.0,25.0,12.0
656,3.32,78.0,0.0,928.0,4.57,4.53,4.38,4.22,15.0,12.2,1313.0,25.0,14.0
657,2.49,80.8,0.0,989.0,3.78,4.89,3.63,3.54,8.0,15.2,1315.0,25.0,16.0
658,3.31,79.4,0.0,903.0,4.85,3.63,4.48,3.78,10.3,8.6,1317.0,25.0,18.0
659,3.34,88.1,0.0,928.0,4.71,4.57,3.09,4.28,7.4,3.3,1319.0,25.0,20.0
660,2.4,82.1,0.0,956.0,4.97,3.08,4.77,3.37,15.1,12.2,1321.0,25.0,22.0
661,2.51,92.3,0.0,986.0,3.95,3.01,4.64,4.2,16.7,17.5,1323.0,25.0,24.0
662,3.19,84.9,0.0,1092.0,4.97,3.63,3.84,4.12,15.0,12.5,1325.0,25.0,26.0
663,2.37,88.2,0.0,872.0,3.58,3.89,3.8,3.79,5.2,10.0,1327.0,25.0,28.0
664,3.36,85.0,0.0,900.0,4.29,4.61,4.78,4.35,16.4,3.4,1329.0,25.0,30.0
665,2.47,76.2,0.0,837.0,3.2,4.36,3.19,4.47,9.0,11.6,1331.0,25.0,32.0
666,2.21,88.5,0.0,851.0,4.61,3.1,4.3,4.93,12.3,4.6,1333.0,25.0,34.0
667,3.1,78.5,0.0,1099.0,4.88,3.94,4.09,4.37,17.5,14.8,1335.0,25.0,36.0
668,2.59,77.0,0.0,1036.0,4.98,4.1,4.09,4.72,9.0,14.3,1337.0,25.0,38.0
669,3.4,71.8,0.0,810.0,3.98,4.97,3.26,3.2,12.3,13.8,1339.0,25.0,40.0
670,2.25,74.1,0.0,1050.0,4.14,4.91,4.73,3.93,10.9,16.4,1341.0,25.0,42.0
671,3.02,76.6,0.0,1012.0,3.46,4.8,3.06,3.11,8.3,5.1,1343.0,25.0,44.0
672,3.14,72.0,0.0,1063.0,4.45,4.67,4.25,4.29,10.0,16.6,1345.0,25.0,46.0
673,3.35,83.9,0.0,1086.0,3.16,3.73,3.16,3.25,3.9,9.8,1347.0,25.0,48.0
674,2.64,98.7,0.0,1088.0,4.89,3.9,4.15,4.35,14.2,11.7,1349.0,25.0,50.0
675,3.08,95.9,0.0,958.0,3.35,3.18,3.89,4.2,17.1,3.6,1351.0,26.0,0.0
676,2.8,70.1,0.0,934.0,4.32,3.83,3.55,3.99,15.0,7.1,1353.0,26.0,2.0
677,3.24,77.0,0.0,1030.0,3.08,3.82,4.49,3.13,16.1,16.1,1355.0,26.0,4.0
678,3.47,90.7,0.0,849.0,3.04,3.81,3.86,3.32,7.5,6.2,1357.0,26.0,6.0
679,2.36,80.6,0.0,1007.0,3.2,3.0,4.23,4.63,5.7,14.4,1359.0,26.0,8.0
680,2.41,71.6,0.0,835.0,3.17,4.93,3.21,4.98,17.5,5.3,1361.0,26.0,10.0
681,2.21,71.1,0.0,878.0,4.83,4.28,4.65,3.01,12.8,12.9,1363.0,26.0,12.0
682,2.08,84.7,0.0,993.0,3.54,4.17,3.79,3.11,10.4,6.6,1365.0,26.0,14.0
683,3.36,99.0,0.0,926.0,4.9,4.64,4.15,4.12,7.3,16.9,1367.0,26.0,16.0
684,3.21,70.7,0.0,1086.0,3.04,3.47,4.8,3.71,6.5,15.9,1369.0,26.0,18.0
685,3.27,90.7,0.0,993.0,3.36,4.92,3.55,4.87,6.1,4.9,1371.0,26.0,20.0
686,2.03,94.6,0.0,955.0,4.74,4.31,3.12,3.03,9.1,14.6,1373.0,26.0,22.0
687,2.25,89.6,0.0,1011.0,4.48,3.02,4.29,4.54,7.8,8.0,1375.0,26.0,24.0
688,2.62,88.2,0.0,1085.0,4.35,3.72,3.33,3.64,15.3,3.0,1377.0,26.0,26.0
689,2.36,91.7,0.0,972.0,4.64,4.21,3.16,4.78,5.6,13.8,1379.0,26.0,28.0
690,2.09,97.4,0.0,1050.0,4.29,4.14,3.13,3.33,16.4,4.7,1381.0,26.0,30.0
691,3.1,96.0,0.0,842.0,3.62,3.62,3.04,4.65,13.3,5.5,1383.0,26.0,32.0
692,2.82,92.8,0.0,1040.0,3.1,3.33,4.54,4.68,13.1,3.3,1385.0,26.0,34.0
693,3.34,94.9,0.0,849.0,4.6,3.19,4.16,4.66,12.2,12.7,1387.0,26.0,36.0
694,3.25,98.7,0.0,1012.0,4.2,4.1,4.75,4.08,4.4,5.3,1389.0,26.0,38.0
695,2.74,89.9,0.0,1095.0,3.34,4.74,4.32,4.53,13.9,12.0,1391.0,26.0,40.0
696,3.48,92.6,0.0,1006.0,4.79,3.76,4.3,3.66,9.5,10.4,1393.0,26.0,42.0
697,3.48,79.5,0.0,1092.0,3.02,3.48,3.45,4.62,5.5,3.4,1395.0,26.0,44.0
698,3.46,72.3,0.0,909.0,3.31,4.24,3.91,4.58,10.4,15.9,1397.0,26.0,46.0
699,2.49,73.0,0.0,1097.0,3.96,3.29,4.33,3.82,7.3,3.6,1399.0,26.0,48.0
700,2.85,71.9,0.0,1023.0,4.56,3.32,4.69,4.83,16.1,3.9,1401.0,26.0,50.0
701,2.11,77.9,0.0,1019.0,3.23,3.95,4.78,3.4,17.7,13.1,1403.0,27.0,0.0
702,2.06,81.5,0.0,994.0,3.75,3.56,3.45,3.33,7.2,4.4,1405.0,27.0,2.0
703,2.13,72.1,0.0,858.0,4.65,3.67,4.81,3.27,11.2,16.9,1407.0,27.0,4.0
704,2.85,96.2,0.0,814.0,4.65,3.2,3.04,3.02,14.7,11.7,1409.0,27.0,6.0
705,2.48,71.9,0.0,1054.0,3.74,3.75,4.64,4.93,14.9,6.6,1411.0,27.0,8.0
706,2.24,74.6,0.0,978.0,3.65,4.07,3.86,3.41,6.8,16.4,1413.0,27.0,10.0
707,2.62,86.7,0.0,1069.0,3.75,3.34,4.7,4.08,17.9,7.5,1415.0,27.0,12.0
708,2.15,88.7,0.0,1078.0,3.52,3.62,3.02,4.67,16.2,14.5,1417.0,27.0,14.0
709,2.32,81.4,0.0,1084.0,4.99,4.16,3.11,4.84,12.9,3.6,1419.0,27.0,16.0
710,3.43,84.9,0.0,817.0,3.53,3.73,4.14,3.29,16.1,3.8,1421.0,27.0,18.0
711,2.29,72.8,0.0,849.0,3.01,3.56,3.27,3.11,15.6,3.9,1423.0,27.0,20.0
712,2.78,70.7,0.0,900.0,3.0,4.81,3.32,4.05,11.4,7.3,1425.0,27.0,22.0
713,2.12,91.0,0.0,1082.0,3.21,3.15,3.56,3.85,4.5,6.1,1427.0,27.0,24.0
714,2.06,91.7,0.0,935.0,3.4,3.77,4.1,4.63,5.7,14.3,1429.0,27.0,26.0
715,2.37,77.7,0.0,976.0,3.72,3.15,3.56,3.71,15.1,7.0,1431.0,27.0,28.0
716,2.45,89.4,0.0,867.0,3.61,3.55,3.25,3.36,11.1,16.0,1433.0,27.0,30.0
717,2.88,92.4,0.0,952.0,3.9,3.81,4.55,4.47,5.1,8.6,1435.0,27.0,32.0
718,2.85,74.9,0.0,1079.0,3.46,4.43,4.86,4.58,3.1,14.2,1437.0,27.0,34.0
719,2.83,75.6,0.0,984.0,3.55,3.71,4.64,3.87,15.3,4.0,1439.0,27.0,36.0
720,2.95,90.6,0.0,851.0,4.79,4.54,4.91,4.55,11.5,5.0,1441.0,27.0,38.0
721,3.49,97.5,0.0,1043.0,4.7,3.65,3.62,4.13,10.1,16.7,1443.0,27.0,40.0
722,2.88,81.6,0.0,859.0,4.21,3.16,4.01,4.53,9.0,8.7,1445.0,27.0,42.0
723,2.29,81.6,0.0,809.0,3.71,3.44,3.44,4.17,11.6,16.5,1447.0,27.0,44.0
724,3.46,81.9,0.0,964.0,3.94,4.24,3.18,3.89,10.0,17.2,1449.0,27.0,46.0
725,2.57,93.1,0.0,970.0,3.9,4.15,3.45,3.92,3.5,9.9,1451.0,27.0,48.0
726,2.65,72.2,0.0,904.0,3.74,4.72,3.15,4.11,9.5,12.4,1453.0,27.0,50.0
727,2.53,89.0,0.0,1048.0,4.35,3.2,4.84,4.92,13.4,6.3,1455.0,28.0,0.0
728,3.38,81.9,0.0,937.0,4.53,3.66,3.77,3.66,15.6,9.5,1457.0,28.0,2.0
729,2.85,95.4,0.0,1006.0,4.89,4.62,4.62,4.77,10.3,14.0,1459.0,28.0,4.0
730,3.24,99.9,0.0,911.0,4.12,3.54,4.89,4.59,8.4,14.1,1461.0,28.0,6.0
731,2.23,84.1,0.0,961.0,3.54,3.02,3.21,3.55,11.0,7.1,1463.0,28.0,8.0
732,2.73,74.0,0.0,1087.0,3.57,3.33,3.7,4.85,13.1,4.6,1465.0,28.0,10.0
733,3.29,84.2,0.0,1002.0,4.06,3.79,3.53,4.22,8.3,12.2,1467.0,28.0,12.0
734,3.38,97.3,0.0,868.0,4.81,3.55,4.32,4.64,9.5,10.2,1469.0,28.0,14.0
735,2.75,91.4,0.0,969.0,4.82,4.92,4.41,4.74,11.4,6.4,1471.0,28.0,16.0
736,2.49,96.3,0.0,882.0,3.12,4.13,4.32,4.05,15.5,16.3,1473.0,28.0,18.0
737,2.76,77.5,0.0,922.0,4.63,4.45,3.6,4.81,5.3,12.4,1475.0,28.0,20.0
738,2.12,90.0,0.0,1083.0,4.12,3.49,4.64,4.45,5.8,3.3,1477.0,28.0,22.0
739,2.75,94.0,0.0,1039.0,3.41,3.42,3.59,3.01,6.5,15.7,1479.0,28.0,24.0
740,3.0,88.6,0.0,850.0,4.64,3.97,4.56,3.57,16.6,7.7,1481.0,28.0,26.0
741,2.17,80.8,0.0,945.0,3.32,4.91,4.5,4.8,15.1,4.3,1483.0,28.0,28.0
742,2.38,81.7,0.0,975.0,4.26,4.26,4.05,4.0,9.7,9.3,1485.0,28.0,30.0
743,2.54,70.2,0.0,906.0,4.47,4.6,3.86,3.37,12.9,15.2,1487.0,28.0,32.0
744,3.13,71.0,0.0,801.0,3.41,3.81,4.7,4.32,6.3,14.6,1489.0,28.0,34.0
745,2.7,84.5,0.0,890.0,4.49,4.62,4.03,4.13,15.2,5.7,1491.0,28.0,36.0
746,2.57,74.4,0.0,894.0,3.01,4.44,3.64,3.03,13.8,3.9,1493.0,28.0,38.0
747,2.41,89.4,0.0,972.0,3.32,4.32,4.99,4.46,6.4,13.8,1495.0,28.0,40.0
748,3.28,95.8,0.0,895.0,4.13,3.51,3.99,4.37,14.3,8.5,1497.0,28.0,42.0
749,3.03,85.4,0.0,899.0,4.81,3.74,4.68,4.66,15.8,17.1,1499.0,28.0,44.0
750,2.28,85.0,0.0,979.0,3.65,3.15,3.09,4.87,5.5,8.0,1501.0,28.0,46.0
751,2.44,80.5,0.0,859.0,3.75,3.92,3.28,4.37,10.4,11.3,1503.0,28.0,48.0
752,2.74,82.1,0.0,1095.0,4.97,4.91,4.01,3.6,8.0,16.7,1505.0,28.0,50.0
753,3.42,87.4,0.0,849.0,3.88,3.71,3.84,3.15,17.3,17.7,1507.0,29.0,0.0
754,2.34,82.2,0.0,1056.0,4.42,3.26,3.29,3.79,12.8,10.3,1509.0,29.0,2.0
755,3.17,72.2,0.0,830.0,4.54,4.16,4.82,4.9,13.2,6.6,1511.0,29.0,4.0
756,2.46,88.3,0.0,956.0,3.15,4.88,4.53,4.86,11.8,15.4,1513.0,29.0,6.0
757,2.42,93.6,0.0,920.0,3.8,3.79,3.46,4.59,12.7,9.3,1515.0,29.0,8.0
758,2.59,96.7,0.0,1069.0,4.6,4.64,3.6,3.75,7.9,16.3,1517.0,29.0,10.0
759,2.13,87.1,0.0,950.0,4.07,3.71,4.98,3.71,14.3,7.7,1519.0,29.0,12.0
760,3.25,85.6,0.0,860.0,4.57,3.9,3.56,3.71,7.2,10.1,1521.0,29.0,14.0
761,2.56,73.5,0.0,1043.0,3.56,3.95,4.49,3.47,9.5,11.4,1523.0,29.0,16.0
